97	16.005154	-22.614641	16.090719	-19.807148	8	Scorpius
98	16.090719	-19.807148	16.199585	-19.474833	8	Scorpius
99	16.199585	-19.474833	16.353142	-25.588293	8	Scorpius
100	16.353142	-25.588293	16.204935	-27.93742	8	Scorpius
101	16.204935	-27.93742	15.948237	-29.215115	8	Scorpius
102	15.948237	-29.215115	15.980705	-26.115414	8	Scorpius
103	16.353142	-25.588293	16.489891	-26.43054	8	Scorpius
104	16.489891	-26.43054	16.597988	-28.223898	8	Scorpius
105	16.597988	-28.223898	16.835571	-34.297249	8	Scorpius
106	16.835571	-34.297249	16.863842	-38.050125	8	Scorpius
107	16.863842	-38.050125	16.909294	-42.347305	8	Scorpius
108	16.909294	-42.347305	17.202269	-43.23539	8	Scorpius
109	17.202269	-43.23539	17.621695	-43.006207	8	Scorpius
110	17.621695	-43.006207	17.792828	-40.124229	8	Scorpius
111	17.792828	-40.124229	17.708023	-39.03561	8	Scorpius
112	17.708023	-39.03561	17.512442	-37.305279	8	Scorpius
113	17.512442	-37.305279	17.559807	-37.099014	8	Scorpius
114	17.559807	-37.099014	17.830645	-37.053177	8	Scorpius
115	18.096884	-30.435514	18.229815	-21.050467	9	Sagittarius
116	18.229815	-21.050467	18.466259	-25.433594	9	Sagittarius
117	18.466259	-25.433594	18.350132	-29.816721	9	Sagittarius
118	18.350132	-29.816721	18.402851	-34.383194	9	Sagittarius
119	18.402851	-34.383194	18.293983	-36.772427	9	Sagittarius
120	18.293983	-36.772427	18.096884	-30.435514	9	Sagittarius
121	18.096884	-30.435514	18.350132	-29.816721	9	Sagittarius
122	18.350132	-29.816721	18.761137	-26.997768	9	Sagittarius
123	18.761137	-26.997768	18.921186	-26.298759	9	Sagittarius
124	18.921186	-26.298759	18.962446	-21.102034	9	Sagittarius
125	18.962446	-21.102034	19.162998	-21.02182	9	Sagittarius
126	19.162998	-21.02182	19.36124	-17.853363	9	Sagittarius
127	19.162998	-21.02182	18.921186	-26.298759	9	Sagittarius
128	18.921186	-26.298759	19.115629	-27.668129	9	Sagittarius
129	19.115629	-27.668129	19.04381	-29.874016	9	Sagittarius
130	19.04381	-29.874016	18.761137	-26.997768	9	Sagittarius
131	19.115629	-27.668129	19.99572	-35.288467	9	Sagittarius
132	19.99572	-35.288467	19.921232	-41.87175	9	Sagittarius
133	19.99572	-35.288467	19.398674	-40.616974	9	Sagittarius
134	19.398674	-40.616974	19.377283	-44.467251	9	Sagittarius
135	19.398674	-40.616974	19.04381	-29.874016	9	Sagittarius
136	20.294064	-12.501938	20.346397	-14.78231	10	Copricornus
137	20.346397	-14.78231	21.099295	-17.23457	10	Copricornus
138	21.099295	-17.23457	21.073704	-19.847256	10	Copricornus
139	21.073704	-19.847256	21.119154	-25.003876	10	Copricornus
140	21.073704	-19.847256	20.481234	-17.818985	10	Copricornus
141	20.481234	-17.818985	20.768492	-25.273167	10	Copricornus
142	20.768492	-25.273167	20.863993	-26.934744	10	Copricornus
143	20.481234	-17.818985	20.346397	-14.78231	10	Copricornus
144	21.099295	-17.23457	21.371256	-16.833498	10	Copricornus
145	21.371256	-16.833498	21.668449	-16.667341	10	Copricornus
146	21.668449	-16.667341	21.784184	-16.134489	10	Copricornus
147	21.371256	-16.833498	21.478979	-21.823959	10	Copricornus
148	21.478979	-21.823959	21.444601	-22.419836	10	Copricornus
149	21.444601	-22.419836	21.099295	-17.23457	10	Copricornus
150	22.096636	-0.315127	22.421318	1.369369	11	Aquarius
151	22.421318	1.369369	22.589384	-0.120321	11	Aquarius
152	22.589384	-0.120321	22.360968	-1.386558	11	Aquarius
153	22.360968	-1.386558	22.096636	-0.315127	11	Aquarius
154	22.096636	-0.315127	21.526348	-5.586338	11	Aquarius
155	21.526348	-5.586338	22.107714	-13.865577	11	Aquarius
156	21.526348	-5.586338	21.16041	-11.38467	11	Aquarius
157	21.16041	-11.38467	20.878126	-8.989707	11	Aquarius
158	20.878126	-8.989707	20.794847	-9.505369	11	Aquarius
159	22.096636	-0.315127	22.28075	-7.786496	11	Aquarius
160	22.28075	-7.786496	22.877392	-7.59169	11	Aquarius
161	22.877392	-7.59169	23.239124	-6.050434	11	Aquarius
162	23.239124	-6.050434	23.265102	-9.08711	11	Aquarius
163	23.265102	-9.08711	22.877392	-7.59169	11	Aquarius
164	23.265102	-9.08711	22.911003	-15.825092	11	Aquarius
165	22.911003	-15.825092	22.826977	-13.590557	11	Aquarius
166	22.826977	-13.590557	22.877392	-7.59169	11	Aquarius
167	23.265102	-9.08711	23.383135	-20.105087	11	Aquarius
168	23.383135	-20.105087	23.434317	-20.637938	11	Aquarius
169	23.434317	-20.637938	23.555019	-20.918688	11	Aquarius
170	23.265102	-9.08711	23.157764	-21.165058	11	Aquarius
171	23.157764	-21.165058	23.165403	-22.448484	11	Aquarius
